crop_type,region,season,soil_type,irrigation_method,temperature_C,humidity_percent,rainfall_mm,leaf_wetness_hrs,soil_pH,nitrogen_kg_ha,phosphorus_kg_ha,potassium_kg_ha,days_since_last_rain,plant_age_days,pesticide_applied,fertilizer_kg_ha,disease_label,HTI,drought_stress,maturity_stage,maturity_stage_encoded
Cotton,South,Kharif,Clay,Flood,30.36613649417776,56.886488109166976,40.906465974960355,22.24807481364089,7.735418872069268,151.2427508895373,65.73785198106177,41.80532076165424,21.0,75.0,1.0,50.44046342645285,Pest Damage,17.274228625973844,0,Reproductive,2
Cotton,North,Rabi,Clay,Sprinkler,29.285026151982176,79.37945649845156,18.104969744119735,20.05651214535319,6.492166994961363,112.97656493679544,78.43274430213793,80.70925206198056,26.0,58.0,1.0,49.69625077034612,Fungal,23.246294594872857,0,Vegetative,1
Wheat,North,Kharif,Loamy,Sprinkler,35.79853359561254,54.85701019389971,15.459486274022884,6.462571952266417,6.154670198707447,142.29432914417302,76.04108002062688,103.97689105305186,44.0,55.0,0.0,56.239738651064776,Pest Damage,19.638005223811785,0,Vegetative,1
Soybean,North,Kharif,Loamy,Rainfed,28.90487768443737,73.65626909379625,119.78769848245844,7.922108925906302,7.7696468113878,137.94837363116758,37.4733554231868,65.80458233442809,44.0,95.0,1.0,30.583331297695167,Bacterial,21.29025448848185,0,Reproductive,2
Soybean,East,Rabi,Sandy,Drip,27.419426665006796,64.37113671630048,12.7420168280441,4.434087282692284,7.083168199299662,120.11953230797243,96.37822310851658,59.6062288793032,10.0,48.0,1.0,42.44974601489623,Healthy,17.650196625357275,0,Vegetative,1
Wheat,North,Rabi,Loamy,Drip,32.33989185054331,69.00074126337647,83.6816589623889,15.42141237210259,6.386427558196399,148.33450606247644,62.40927818875536,66.0732640766865,12.0,45.0,0.0,81.7628476351235,Bacterial,22.31476510064916,0,Vegetative,1
Soybean,North,Zaid,Silty,Drip,34.50735864787552,68.84320201144887,147.38915853732698,16.82729810435709,7.146419098180684,152.14516083839325,40.985896557221906,109.45299326624614,17.0,61.0,1.0,52.090579946864786,Pest Damage,23.755970622772114,0,Vegetative,1
Cotton,West,Rabi,Clay,Drip,29.263031277939024,68.7944884160698,69.2054963592914,9.501146619684366,6.7343512304239885,91.44833618052544,58.70005256017663,97.35485165012288,4.0,67.0,1.0,50.7855582273386,Bacterial,20.131352662692642,0,Vegetative,1
Rice,North,Kharif,Loamy,Drip,29.429398286594232,59.28982510487092,0.7884014444236802,17.6918088645288,7.04402401719589,165.9878841998124,65.21685431521266,66.39468403758735,29.291666666666668,64.26082474226804,1.0,48.54196735137047,Pest Damage,17.4486387735376,1,Vegetative,1
Soybean,North,Kharif,Loamy,Flood,37.38477805302183,38.29575402893994,81.18767048784821,23.79759963644736,5.2854759429543705,145.93094327194487,71.7557301410549,62.13086749080893,34.0,85.0,0.0,53.27839318552021,Pest Damage,14.316782647450363,0,Reproductive,2
Maize,North,Kharif,Sandy,Flood,28.417725455089865,60.63880274000587,9.602196691623773,14.68675697588228,7.370377967594825,93.73232397285084,79.21166737175523,91.06268734696502,26.0,38.0,0.0,61.352304739610545,Healthy,17.232168481908378,1,Vegetative,1
Cotton,North,Kharif,Loamy,Drip,24.080644599966433,56.77797490673411,17.433526948467023,15.582812538240075,4.33883113658354,100.5233883333985,75.35915909348566,115.00569940925236,6.0,18.0,1.0,26.866664324884027,Healthy,13.672502348348765,0,Seedling,0
Rice,South,Rabi,Loamy,Sprinkler,29.429398286594232,68.3799522715673,191.10098889533248,8.972217253624363,5.826624084238236,82.71395534801802,96.76615036059238,65.9468059340982,6.0,50.0,1.0,31.653095254904045,Bacterial,20.123808502182584,0,Vegetative,1
Wheat,South,Kharif,Loamy,Drip,32.79841282034137,84.79478300285882,20.766266524521495,0.2540725246271771,4.91034883269314,138.83425110503683,62.11478067122016,71.62639393562722,8.0,96.0,1.0,49.18343696586046,Fungal,27.811342979390293,0,Reproductive,2
Cotton,South,Zaid,Loamy,Flood,34.74036151795819,62.070531324312746,42.549295947137665,22.894112859978627,8.616739743384278,114.6944384248606,56.82124657008104,76.60558895370258,19.0,35.0,1.0,43.72402970983517,Pest Damage,21.56352697818373,0,Vegetative,1
Maize,North,Kharif,Silty,Drip,29.429398286594232,52.66828395037406,14.88426100614338,18.53627292957436,6.492166994961363,45.21349630577785,30.65133914208206,92.04009692805344,52.0,72.0,1.0,37.47942256627962,Pest Damage,15.499959054469969,0,Reproductive,2
Cotton,North,Rabi,Loamy,Flood,28.49621098089911,72.55982586512985,18.445159817189285,16.69363503057138,8.47654663109238,103.37075275039928,79.3998663775115,95.2708993144842,10.0,37.0,0.0,45.09361246442112,Fungal,20.676801065900403,0,Vegetative,1
Soybean,South,Kharif,Loamy,Flood,25.079286718601477,48.352293648715246,36.414864226297354,0.7154533628041246,7.726779053341879,108.57256777156444,72.19101739819783,65.6617785185589,10.0,62.0,0.0,36.39177603321552,Healthy,12.126410359181428,0,Vegetative,1
Soybean,South,Kharif,Loamy,Flood,32.09000155298176,65.26849190670309,118.48087298671564,18.216291478941777,5.550368254596435,123.17020332175916,48.68727838373834,96.14416199769838,26.0,81.0,1.0,37.87504120358032,Bacterial,20.944660066468796,0,Reproductive,2
Maize,Central,Kharif,Clay,Sprinkler,25.131413669821644,48.50583424832126,13.276816106820768,16.082021832705014,5.42061470203038,73.82472388039866,64.85737580031937,59.690569315277514,59.0,84.0,0.0,26.107663341504125,Healthy,12.190201858943638,0,Reproductive,2
Wheat,West,Zaid,Loamy,Drip,35.832574053428885,57.591043347385266,11.36704937922116,13.653746881729848,6.694698576628321,123.4995318126194,59.79612117511958,76.38643535737324,51.0,84.0,0.0,65.04621548917514,Pest Damage,20.636353255594155,0,Reproductive,2
Rice,South,Kharif,Loamy,Sprinkler,20.40469205124756,71.39997280552481,1.0650361806839383,14.96641703105117,6.286106126355321,165.02201563187143,63.50291489125976,61.70610731157993,16.0,40.0,1.0,50.3496052254221,Fungal,14.568944575641842,0,Vegetative,1
Rice,North,Kharif,Clay,Drip,33.96801621641184,66.26863957713074,9.0313214332252,22.04078761409391,5.57076088566161,125.61022676129896,54.515193596837605,82.19210502295338,35.0,86.0,1.0,72.17254273074084,Bacterial,22.510142237955282,1,Reproductive,2
Soybean,Central,Kharif,Loamy,Rainfed,20.02039644922663,50.56094279204978,12.174825125146606,0.1605694715868475,6.461597548878157,137.68346892553623,62.26142066663827,92.83529535357822,2.0,52.0,0.0,44.479196189467544,Healthy,10.122501195435042,0,Vegetative,1
Rice,South,Zaid,Loamy,Sprinkler,28.15143508723846,68.33034257716871,2.5975763570368104,3.767331893305321,4.533153103533456,166.90151738102992,60.274004383228096,93.13231119928275,44.0,25.0,0.0,-5.0,Bacterial,19.235972035499312,1,Seedling,0
Wheat,East,Kharif,Loamy,Sprinkler,30.185555930543607,83.26568523467924,33.168645656370586,21.474172724838127,5.813207305935055,117.16369439431516,51.885133891453485,78.02889424363825,51.0,84.0,1.0,68.38827295915422,Fungal,25.13420998746449,0,Reproductive,2
Cotton,North,Zaid,Loamy,Flood,31.61950048978612,58.19940246624616,27.92732539252573,0.1970559960852069,5.547027813123807,116.19556749949396,66.15975079079266,142.90826220134144,2.0,115.0,1.0,30.6506962857778,Bacterial,18.4023603478673,0,Reproductive,2
Maize,South,Kharif,Silty,Flood,25.843216675052854,41.293901093985966,28.6219614748274,12.025019153066173,7.077832516321802,130.34558299594693,45.89743869215693,83.99744514373342,29.291666666666668,111.0,0.0,50.44046342645285,Healthy,10.671672333300814,0,Reproductive,2
Maize,South,Kharif,Loamy,Sprinkler,32.66196625653256,68.99021804590787,8.37856762810919,0.7111644443300413,5.283169499265257,93.45436274373,67.78063048943999,80.32164622268782,46.0,57.0,1.0,79.24231856286276,Bacterial,22.533561738462662,1,Vegetative,1
Cotton,North,Kharif,Sandy,Drip,40.65143309355441,71.78456482025189,109.78369320151542,18.70410686751395,6.076673451900488,99.16319709326322,101.30431254421508,82.05126714662072,11.0,42.0,0.0,40.19535608512543,Pest Damage,29.18145433940389,0,Vegetative,1
Wheat,North,Rabi,Sandy,Rainfed,28.925015101162984,60.95129062122154,14.674642855146434,21.382157067337907,6.064673912839727,58.82394102375042,36.907771477048904,57.112158168891696,19.0,108.0,1.0,98.19518504000484,Healthy,17.630170016542067,0,Reproductive,2
Rice,South,Kharif,Loamy,Drip,24.55253803309827,60.25989929567819,3.901358915928186,14.700654205357491,6.80531027964281,188.65035761155167,23.345525113744458,68.96972703341206,25.0,27.0,0.0,73.38013322333872,Healthy,14.795334693278102,1,Seedling,0
Maize,North,Kharif,Loamy,Drip,21.895584509663863,55.194936804083866,72.35321210674091,15.394585265962895,6.75905687774612,144.9210646029229,84.11836917977963,123.20754850841504,29.0,40.0,1.0,51.814833004931494,Healthy,12.085254032993745,0,Vegetative,1
Cotton,Central,Kharif,Sandy,Flood,40.46929657748382,80.45425415767757,20.5690143321509,1.2135295663122934,5.905707080584561,91.5800858418826,101.8613174397834,74.78198667674283,59.0,40.0,0.0,55.02515236542746,Bacterial,32.55927072427314,0,Vegetative,1
Maize,East,Zaid,Sandy,Rainfed,30.354958278066068,65.63553556045876,68.61881626138178,5.06138924751833,7.0511349653498545,150.715715353039,67.42494876570179,44.43067195068327,43.0,20.0,0.0,75.75920188948736,Bacterial,19.923639434962475,0,Seedling,0
Cotton,North,Rabi,Loamy,Drip,26.015375672454123,66.42697276320044,14.987131910208202,21.587322674693812,5.34553097221357,95.75860802307172,60.12572379782973,76.01539791728254,56.0,64.26082474226804,0.0,92.392542806654,Fungal,17.281226512185373,0,Vegetative,1
Cotton,South,Kharif,Loamy,Sprinkler,27.45999740775178,74.72491623681293,27.72890939846734,19.769184543368368,5.764542921097924,122.04167327665884,47.091520410746305,74.250858772488,13.0,80.0,1.0,60.70648770740113,Healthy,20.51946006157352,0,Reproductive,2
Cotton,North,Kharif,Loamy,Drip,26.156383648926717,74.37796622502952,23.577246407832536,1.4291442012300912,6.236690505327478,121.88954288156384,70.78464296094307,92.82170814308606,58.0,39.0,1.0,50.86607317971738,Fungal,19.454586196087856,0,Vegetative,1
Cotton,South,Rabi,Clay,Sprinkler,32.91392871087277,51.713108360861426,32.6493417178606,19.5116426640632,7.990005288275942,106.61472953137408,59.69154722594708,82.61393563862221,9.0,91.0,1.0,45.446783576345794,Bacterial,17.020815620070312,0,Reproductive,2
Soybean,North,Rabi,Loamy,Sprinkler,26.16509878991632,69.00196292051686,20.543255719924023,10.163628176318916,7.766875289267057,95.6151407891562,76.9877567186245,90.12208890326882,51.0,111.0,1.0,48.48212280912578,Fungal,18.054431765134666,0,Reproductive,2
Wheat,North,Zaid,Loamy,Rainfed,34.69061581294587,55.120955519120606,27.470873900182657,13.457344023635052,4.416005510228567,156.2564305186942,25.743675507930035,52.32296613669823,34.0,28.0,0.0,52.92671659108552,Pest Damage,19.121798911562916,0,Seedling,0
Cotton,North,Kharif,Clay,Sprinkler,30.17655567026341,72.02302595539548,45.493399229719046,2.6017309913386333,7.053635286652451,120.11953230797243,66.5409851277247,52.78055107677791,59.0,90.0,0.0,46.08121081647858,Healthy,21.734068522838182,0,Reproductive,2
Soybean,North,Zaid,Loamy,Drip,36.52210647814924,55.013661096778826,21.424052775777035,9.567456939258673,6.755319778672416,170.45798824325718,43.31671805100678,73.59216835595531,8.0,35.0,1.0,47.541608410374025,Bacterial,20.092147883293727,0,Vegetative,1
Wheat,North,Kharif,Loamy,Flood,29.429398286594232,88.15598304533195,46.131789179144846,10.43785233531202,7.086278367786009,88.77143807176374,78.94640833149975,99.80132921098242,56.0,29.0,0.0,47.91177911822186,Fungal,25.943775363873225,0,Seedling,0
Wheat,East,Kharif,Silty,Drip,31.876181002979568,77.49944444026224,50.112787494711014,16.067720286634685,5.531723783771107,105.81551558186574,37.0999053397377,84.24846596965887,10.0,12.0,1.0,24.289574764498113,Fungal,24.703863186081577,0,Seedling,0
Cotton,North,Zaid,Clay,Flood,29.89407058082031,64.1173678232354,55.280424482570034,15.780847280157628,9.276265424681654,118.62955455058712,72.59139687906473,72.51818966806226,6.0,116.0,0.0,16.07293439947498,Bacterial,19.16729119164216,0,Reproductive,2
Rice,North,Rabi,Clay,Flood,30.260821226511133,62.4983137537744,25.46589806728015,13.17298752863272,5.885042014443241,153.09632369184402,48.35760782726361,91.17073104292336,52.0,82.0,0.0,-5.0,Bacterial,18.91250299461369,0,Reproductive,2
Maize,North,Kharif,Sandy,Rainfed,30.57316176085118,33.67553902846461,0.1518912397142333,0.7547036816565784,6.5781305815385664,96.32363163243666,51.30414259139859,59.3743166274678,7.0,31.0,1.0,52.3862751354686,Pest Damage,10.295677021011056,0,Vegetative,1
Maize,North,Zaid,Loamy,Rainfed,22.529070610433067,51.86720496757279,56.01752824158703,3.876025556272926,8.71636766668497,137.1387617368923,76.99321948466715,96.21787974992078,22.0,43.0,1.0,33.67332120648824,Healthy,11.685199230802521,0,Vegetative,1
Maize,North,Kharif,Clay,Flood,29.429398286594232,50.44455667867232,95.91326287933848,3.846460144659431,6.366540264042723,130.28751640801087,44.07293936217714,124.33713088527485,6.0,107.0,0.0,53.27384283772359,Healthy,14.845529498873248,0,Reproductive,2
Rice,North,Rabi,Sandy,Drip,36.38993988541265,61.96732541051891,42.29319525852699,21.30557838105241,6.492166994961363,162.8533651686133,29.981445729381782,32.91064131822109,27.0,92.0,1.0,62.28109865114267,Bacterial,22.54987246548587,0,Reproductive,2
Wheat,North,Kharif,Loamy,Drip,27.312264283107226,53.54900833623696,29.73949183680489,21.641032203216582,7.443379611516044,134.93918594612828,61.45322364799426,103.00103740128264,28.0,111.0,1.0,65.21999684364557,Bacterial,14.625446677776159,0,Reproductive,2
Cotton,West,Zaid,Loamy,Drip,31.23446985133009,52.20986814275359,32.80208712365582,19.3559581163386,6.195701391525623,66.11031307447917,46.77804833773872,55.653213957702896,29.291666666666668,63.0,0.0,58.08815027305282,Healthy,16.307475524467563,0,Vegetative,1
Maize,North,Kharif,Clay,Flood,23.39285610100135,61.24833844348443,40.956347158524665,4.197104895729681,6.61836793812969,89.5825694173907,32.58979978311505,74.27694906860447,50.0,65.0,0.0,79.69949584951911,Healthy,14.327735676338602,0,Vegetative,1
Rice,South,Rabi,Clay,Rainfed,26.322643034183425,62.28297684055382,260.75426423465416,20.16363897359313,5.160721417052253,91.1018547565546,67.00156195989075,112.77975920393196,33.0,72.0,0.0,25.805987077318974,Healthy,16.394525664802117,0,Reproductive,2
Rice,East,Kharif,Clay,Sprinkler,28.072387935773456,66.26863957713074,2.562598679212357,4.5022654464549765,5.510392909662658,120.11953230797243,65.7992913593696,85.65707593306816,9.0,13.0,1.0,44.11653009212272,Pest Damage,18.603189581851645,0,Seedling,0
Wheat,Central,Zaid,Loamy,Flood,26.058250675776616,63.11718065838794,0.8564189755492851,13.311136724544207,6.7497022693141435,159.73184826989967,62.33712478299768,87.56056296760454,11.0,12.0,0.0,50.44046342645285,Healthy,16.44723315544552,0,Seedling,0
Soybean,North,Kharif,Loamy,Drip,27.407138596612103,75.18461827485925,133.15653471466985,17.613032518008247,5.98759462196429,112.04436860191451,70.15380513220747,70.7428631109828,59.0,99.0,0.0,27.24191306284808,Fungal,20.605952533924423,0,Reproductive,2
Wheat,East,Rabi,Clay,Drip,29.429398286594232,66.26863957713074,23.226656888446556,1.2374641309336418,5.2520943932292115,121.03596706892375,20.09983784883235,65.94231908428341,17.0,11.0,0.0,72.6978900176988,Healthy,19.50246188026142,0,Seedling,0
Rice,West,Kharif,Sandy,Drip,22.986490682517804,78.20114506801323,37.90647743286773,14.350303561386312,5.918156686094936,120.11953230797243,44.738522702942184,80.32164622268782,48.0,57.0,1.0,62.49966997673339,Fungal,17.975698924681094,0,Vegetative,1
Soybean,North,Kharif,Sandy,Drip,25.67468738465896,62.15739566304508,56.00614957693699,6.027204494031155,5.9967633634704685,136.16523280259625,65.55089886814736,85.27268290393744,45.0,28.0,1.0,59.02008474146113,Healthy,15.95871702293239,0,Seedling,0
Cotton,West,Kharif,Loamy,Drip,29.4069342344454,77.8980532479795,54.2067499511636,11.948555383153264,6.521145781120883,98.34452111845208,80.72115603515222,87.3850276557012,59.0,62.0,1.0,50.44046342645285,Fungal,22.90742928854659,0,Vegetative,1
Maize,South,Kharif,Loamy,Rainfed,24.584746442980077,67.12637426045029,41.67349982465012,9.213654183280369,6.565290123577248,114.88203720937167,64.7981841089009,45.502834119467884,18.0,95.0,1.0,40.150024364977355,Healthy,16.502848908297548,0,Reproductive,2
Cotton,North,Zaid,Loamy,Sprinkler,34.339371411097765,77.52862314611352,25.538143837741103,16.477883801429233,7.063872144616351,114.51901269118297,83.36597592716228,104.34417979560324,51.0,15.0,1.0,13.7142309038028,Pest Damage,26.62284185205423,0,Seedling,0
Soybean,South,Rabi,Sandy,Flood,24.817394867739395,60.35144055695086,34.328255792720526,11.740567960781922,5.358068630121036,117.872497038188,46.45508210337639,69.98726374042064,46.0,114.0,1.0,39.42325141038977,Healthy,14.977655311387515,0,Reproductive,2
Cotton,North,Kharif,Clay,Rainfed,29.21986610266802,65.19872252285244,52.32092511914998,7.239125502639364,5.601400106773453,103.02626910377596,47.70930826402968,91.101189800105,58.0,41.0,1.0,-2.590632910189555,Fungal,19.050979421827538,0,Vegetative,1
Maize,East,Kharif,Loamy,Drip,29.429398286594232,51.61427330160176,76.10259564366108,21.848609864444512,5.449153318761406,79.94945526346214,52.566081275404954,87.00585553260777,25.0,47.0,0.0,59.09132550715649,Pest Damage,15.189770062659655,0,Vegetative,1
Rice,Central,Rabi,Sandy,Flood,26.15155817921834,73.41073091329302,5.446722488540986,23.017286943738597,5.826422398430772,147.97929389709105,58.34642430843681,90.70648548923164,46.0,14.0,1.0,47.53360030467101,Bacterial,19.19805000457925,1,Seedling,0
Wheat,West,Rabi,Clay,Drip,27.80927938244163,73.85064650234472,13.02691229647872,19.24578356549544,5.850025824755526,116.50783904422102,24.4986050018636,53.932927775789295,35.0,91.0,1.0,26.523655631016325,Fungal,20.5373326115764,0,Reproductive,2
Wheat,North,Zaid,Sandy,Flood,23.647216326666328,81.58716529345097,20.27299610048644,13.93778390376502,5.131820469560704,153.85536252884611,59.57921431502703,67.86705081839477,29.291666666666668,111.0,1.0,18.035144526266432,Fungal,19.29309347173718,0,Reproductive,2
Cotton,West,Kharif,Sandy,Flood,28.226729118010113,71.7246778187779,43.80452822461749,21.225611660662345,8.27167830986049,134.38411666510433,59.31417735472938,80.32164622268782,58.0,61.0,1.0,36.105879690366685,Fungal,20.245530518671924,0,Vegetative,1
Cotton,North,Zaid,Loamy,Sprinkler,30.93630322371027,59.68654813170762,20.145488542111476,14.4401589562939,6.662068546828573,135.44019446508028,47.7410755389496,75.7931095956258,6.0,44.0,0.0,64.6884015179289,Bacterial,18.464811513790846,0,Vegetative,1
